epoch,accuracy,loss,val_accuracy,val_loss
0,0.7824409008026123,0.7110562920570374,0.943429708480835,0.18869930505752563
1,0.9165806174278259,0.25351443886756897,0.9523084759712219,0.13129004836082458
2,0.9310138821601868,0.1975751668214798,0.9591577649116516,0.11061691492795944
3,0.9390323162078857,0.17051653563976288,0.9632166624069214,0.09994836151599884
4,0.9415058493614197,0.1594754457473755,0.9613140821456909,0.09294871985912323
5,0.9461266398429871,0.1471942514181137,0.9686707258224487,0.08275500684976578
6,0.9486545324325562,0.13930991291999817,0.9712074995040894,0.07702469825744629
7,0.9520249962806702,0.12937065958976746,0.9679096937179565,0.0757688581943512
8,0.9530578851699829,0.12678471207618713,0.9728564023971558,0.07006385922431946
9,0.955585777759552,0.11720412969589233,0.9717148542404175,0.07292310148477554
10,0.9549334049224854,0.11909709125757217,0.9747589826583862,0.06444327533245087
11,0.9578418135643005,0.1131666749715805,0.9780568480491638,0.06111826002597809
12,0.9583038687705994,0.11289862543344498,0.9772958159446716,0.06151914969086647
13,0.9584941267967224,0.10839137434959412,0.9709538221359253,0.06922076642513275
14,0.9614568948745728,0.10474663972854614,0.9752663373947144,0.06356120109558105
15,0.9614025354385376,0.10170526057481766,0.978691041469574,0.05877242609858513
16,0.9619461894035339,0.10211622714996338,0.9766616225242615,0.05920784920454025
17,0.9621092677116394,0.09881220012903214,0.9776763319969177,0.06189446523785591
18,0.9629518985748291,0.09738105535507202,0.9780568480491638,0.05914871394634247
19,0.963848888874054,0.09742209315299988,0.9771689772605896,0.05663900822401047
20,0.9646099209785461,0.09323931485414505,0.9774226546287537,0.05920373648405075
21,0.9639847874641418,0.09580806642770767,0.9817351698875427,0.05091039463877678
22,0.9645283818244934,0.09525014460086823,0.9781836867332458,0.05590987578034401
23,0.965506911277771,0.09140037000179291,0.9813546538352966,0.051263391971588135
24,0.9664854407310486,0.08823610097169876,0.978817880153656,0.05374431610107422
25,0.9667844772338867,0.08612444996833801,0.9805936217308044,0.05033155530691147
26,0.9671106338500977,0.0870005413889885,0.978817880153656,0.053086601197719574
27,0.9659962058067322,0.08960364013910294,0.9781836867332458,0.05419155955314636
28,0.9680076241493225,0.085671067237854,0.9785642027854919,0.04958734288811684
29,0.9671106338500977,0.08666075766086578,0.983003556728363,0.046593084931373596
30,0.9683881402015686,0.0835500955581665,0.9816083312034607,0.047176066786050797
31,0.9684696793556213,0.08458109945058823,0.9804667830467224,0.04615825414657593
32,0.9690948724746704,0.08228984475135803,0.982749879360199,0.04575926437973976
33,0.9675998687744141,0.08367329835891724,0.9813546538352966,0.047482509166002274
34,0.9699918627738953,0.07947225868701935,0.9826230406761169,0.04774907976388931
35,0.9688502550125122,0.082649365067482,0.982749879360199,0.04769477993249893
36,0.9703451991081238,0.08006222546100616,0.9790715575218201,0.049939144402742386
37,0.970263659954071,0.07885599881410599,0.982876718044281,0.04696168377995491
38,0.9694482088088989,0.08276473730802536,0.9811009764671326,0.044706184417009354
39,0.9709160327911377,0.07957984507083893,0.9814814925193787,0.04659396409988403
40,0.971024751663208,0.0770554319024086,0.982749879360199,0.04373477026820183
41,0.971976101398468,0.07373286783695221,0.9794520735740662,0.04999205842614174
42,0.970834493637085,0.0813567116856575,0.9838914275169373,0.042792484164237976
43,0.9709160327911377,0.07959476858377457,0.9838914275169373,0.04228692874312401
44,0.9698016047477722,0.07864382117986679,0.9835109114646912,0.04393668472766876
45,0.9716498851776123,0.0747382715344429,0.9857940077781677,0.04044888913631439
46,0.9721391797065735,0.07493195682764053,0.9816083312034607,0.048104606568813324
47,0.9708073139190674,0.07581807672977448,0.9826230406761169,0.04431333392858505
48,0.9721119999885559,0.0770886018872261,0.9826230406761169,0.041606657207012177
49,0.9718673825263977,0.07712682336568832,0.9838914275169373,0.0443984717130661
50,0.9724381566047668,0.07379281520843506,0.9837645888328552,0.041689831763505936
51,0.9729002714157104,0.07290215790271759,0.9852866530418396,0.03979406878352165
52,0.972302258014679,0.07193924486637115,0.982749879360199,0.04562509432435036
53,0.973770022392273,0.07253459841012955,0.9843987822532654,0.04289001598954201
54,0.9744767546653748,0.06919022649526596,0.9857940077781677,0.0397852398455143
55,0.9733623266220093,0.06888176500797272,0.9846524596214294,0.040242720395326614
56,0.9714324474334717,0.07610185444355011,0.9851598143577576,0.038691818714141846
57,0.9739603400230408,0.07029878348112106,0.9854134917259216,0.041042573750019073
58,0.9737972021102905,0.07044228911399841,0.9849061369895935,0.042163290083408356
59,0.973253607749939,0.07099513709545135,0.9854134917259216,0.03930027782917023
60,0.9740690588951111,0.0707576721906662,0.9887112975120544,0.03564943000674248
61,0.9739603400230408,0.06642170250415802,0.9840182662010193,0.0431959331035614
62,0.9743680357933044,0.06964196264743805,0.9843987822532654,0.04135112091898918
63,0.9744767546653748,0.06903469562530518,0.9832572340965271,0.043427079916000366
64,0.9735797643661499,0.07169513404369354,0.9857940077781677,0.041874777525663376
65,0.9741777777671814,0.06986361742019653,0.9838914275169373,0.03920045867562294
66,0.9737156629562378,0.07321743667125702,0.9845256209373474,0.0395398773252964
67,0.9734982252120972,0.07033465057611465,0.9854134917259216,0.03562185913324356
68,0.9749116897583008,0.06713587045669556,0.9854134917259216,0.038933537900447845
69,0.9735525846481323,0.07138079404830933,0.9865550398826599,0.03772749751806259
70,0.9745582938194275,0.07077687978744507,0.9871892333030701,0.0372907929122448
71,0.9756183624267578,0.06498787552118301,0.9850329756736755,0.03823470696806908
72,0.9751834869384766,0.06811607629060745,0.9855403304100037,0.038360804319381714
73,0.9746398329734802,0.06768286228179932,0.9863013625144958,0.037318162620067596
74,0.9756183624267578,0.06599428504705429,0.987062394618988,0.03565244749188423
75,0.9754009246826172,0.0655149444937706,0.9866818785667419,0.03731744363903999
76,0.9749388694763184,0.06726297736167908,0.9860476851463318,0.035083312541246414
77,0.9754009246826172,0.06590932607650757,0.986935555934906,0.036146413534879684
78,0.9742321372032166,0.06940113753080368,0.9873160719871521,0.03668832778930664
79,0.9761620163917542,0.066157266497612,0.9899796843528748,0.035693470388650894
80,0.9759989380836487,0.06870532035827637,0.9863013625144958,0.03806811198592186
81,0.9773579835891724,0.06354239583015442,0.9883307814598083,0.033510372042655945
82,0.976107656955719,0.06798099726438522,0.9860476851463318,0.04046822711825371
83,0.9752922058105469,0.06657931208610535,0.9855403304100037,0.036907169967889786
84,0.9769502878189087,0.06533082574605942,0.9865550398826599,0.037902962416410446
85,0.9768686890602112,0.06429459899663925,0.9846524596214294,0.044033002108335495
86,0.9767599701881409,0.06385651975870132,0.9864282011985779,0.03787415847182274
87,0.9783093333244324,0.06152194365859032,0.9826230406761169,0.0447557158768177
88,0.976297914981842,0.06459856778383255,0.9876965880393982,0.03522953391075134
89,0.9774395227432251,0.06504146009683609,0.9875697493553162,0.035937659442424774
90,0.9758358001708984,0.06527584046125412,0.9884576201438904,0.03434294834733009
91,0.9767327904701233,0.06304749846458435,0.9859208464622498,0.03884361684322357
92,0.9759445786476135,0.06530570238828659,0.9852866530418396,0.04068845883011818
93,0.977059006690979,0.06404941529035568,0.9866818785667419,0.03720340505242348
94,0.9761620163917542,0.06532617658376694,0.9879502654075623,0.03699475899338722
95,0.977059006690979,0.06337708979845047,0.9882039427757263,0.035301703959703445
96,0.9769230484962463,0.06633179634809494,0.9871892333030701,0.037727173417806625
97,0.977249264717102,0.06401555985212326,0.986808717250824,0.036493923515081406
98,0.9768686890602112,0.06115682050585747,0.9883307814598083,0.0335121676325798
99,0.9765153527259827,0.06686447560787201,0.9859208464622498,0.03852207213640213
100,0.9769230484962463,0.0638078823685646,0.9874429106712341,0.03645426034927368
101,0.9767056107521057,0.06271271407604218,0.9890918135643005,0.03444945812225342
102,0.9765697121620178,0.06525295227766037,0.9884576201438904,0.03544281795620918
103,0.9773036241531372,0.06349457800388336,0.9874429106712341,0.035778336226940155
104,0.9770861864089966,0.06358411908149719,0.9861745238304138,0.0363583117723465
105,0.97833651304245,0.06208560988306999,0.9887112975120544,0.032139480113983154
106,0.9768686890602112,0.06464797258377075,0.9866818785667419,0.034552253782749176
107,0.9767327904701233,0.06278779357671738,0.9864282011985779,0.03561124950647354
108,0.9764338135719299,0.06659568846225739,0.9859208464622498,0.035562098026275635
109,0.9773851633071899,0.06392459571361542,0.9882039427757263,0.033850256353616714
110,0.9773036241531372,0.06355403363704681,0.9880771040916443,0.034261636435985565
