epoch,accuracy,loss,val_accuracy,val_loss
0,0.3465023636817932,2.4114837646484375,0.5609136819839478,1.599031686782837
1,0.5686842799186707,1.414905309677124,0.6404399275779724,1.0140730142593384
2,0.6645523905754089,1.0405521392822266,0.8062605857849121,0.6894856691360474
3,0.7379485368728638,0.8126042485237122,0.8697123527526855,0.5025606751441956
4,0.7924972772598267,0.6607347726821899,0.8959391117095947,0.4129958748817444
5,0.8202247023582458,0.5804899334907532,0.9120135307312012,0.360112726688385
6,0.8443276286125183,0.5056984424591064,0.9196277260780334,0.2950444519519806
7,0.8575570583343506,0.44398847222328186,0.9373942613601685,0.2546888589859009
8,0.8742297887802124,0.40614333748817444,0.9382402896881104,0.22325554490089417
9,0.8798477649688721,0.3809337913990021,0.9373942613601685,0.22366145253181458
10,0.8825661540031433,0.3648390471935272,0.9399323463439941,0.20880210399627686
11,0.8930771946907043,0.332060843706131,0.942470371723175,0.18932749330997467
12,0.9052192568778992,0.3041837811470032,0.9416243433952332,0.1756661832332611
13,0.8959767818450928,0.31064873933792114,0.9433164000511169,0.17361107468605042
14,0.9057629704475403,0.3012790083885193,0.9416243433952332,0.166299507021904
15,0.9075751900672913,0.28552374243736267,0.9475465416908264,0.1526646465063095
16,0.909387469291687,0.27137431502342224,0.9441624283790588,0.156167671084404
17,0.9131931662559509,0.2609294652938843,0.9458544850349426,0.14939942955970764
18,0.9173613786697388,0.24612051248550415,0.9517766237258911,0.14610755443572998
19,0.9188111424446106,0.24879226088523865,0.9450084567070007,0.14486640691757202
20,0.9209858775138855,0.23367850482463837,0.9517766237258911,0.13789798319339752
21,0.9162740111351013,0.24202986061573029,0.952622652053833,0.13144445419311523
22,0.9220731854438782,0.22845186293125153,0.9560067653656006,0.1274298131465912
23,0.9298658967018127,0.21246740221977234,0.950930655002594,0.12864355742931366
24,0.9293222427368164,0.2146024852991104,0.9560067653656006,0.13059993088245392
25,0.9293222427368164,0.20841050148010254,0.9543147087097168,0.12534554302692413
26,0.9264225959777832,0.21256203949451447,0.9551607370376587,0.12371490895748138
27,0.9311344623565674,0.1992058902978897,0.9500846266746521,0.12220559269189835
28,0.930590808391571,0.19378158450126648,0.9543147087097168,0.1215750202536583
29,0.9320405721664429,0.1946592926979065,0.9517766237258911,0.1227322593331337
30,0.9327654838562012,0.18848873674869537,0.9568527936935425,0.11842665076255798
31,0.9353026747703552,0.17972332239151,0.9534686803817749,0.12607134878635406
32,0.9362087845802307,0.18467497825622559,0.9568527936935425,0.1149410530924797
33,0.9342153072357178,0.1850523054599762,0.9534686803817749,0.11570098251104355
34,0.9391083717346191,0.17544396221637726,0.962774932384491,0.10934796929359436
35,0.9365712404251099,0.1826988309621811,0.952622652053833,0.12417315691709518
36,0.9434577822685242,0.16301792860031128,0.9492385983467102,0.11937951296567917
37,0.9416455030441284,0.1695125550031662,0.9543147087097168,0.11332670599222183
38,0.9409206509590149,0.16799820959568024,0.9585448503494263,0.11802958697080612
39,0.9394708275794983,0.17024029791355133,0.9560067653656006,0.11590569466352463
40,0.9425516724586487,0.16438624262809753,0.9585448503494263,0.11051283776760101
41,0.9409206509590149,0.16298526525497437,0.9602369070053101,0.10490269958972931
42,0.9443638920783997,0.15909431874752045,0.9543147087097168,0.1120074912905693
43,0.9420079588890076,0.15655748546123505,0.9593908786773682,0.10347335040569305
44,0.9409206509590149,0.15825942158699036,0.9568527936935425,0.11191447824239731
45,0.9420079588890076,0.15220525860786438,0.961082935333252,0.10193981230258942
46,0.9465386271476746,0.14816340804100037,0.9636209607124329,0.10437540709972382
47,0.9378398060798645,0.16180455684661865,0.9619289636611938,0.1051187515258789
48,0.9456324577331543,0.15161554515361786,0.9576988220214844,0.10887967050075531
49,0.94744473695755,0.14976143836975098,0.9585448503494263,0.10821983218193054
50,0.949438214302063,0.1433570832014084,0.961082935333252,0.10124984383583069
51,0.9440014362335205,0.14207817614078522,0.9644669890403748,0.09777659922838211
52,0.9465386271476746,0.142276793718338,0.9593908786773682,0.10405715554952621
53,0.9483508467674255,0.13899800181388855,0.9576988220214844,0.10647298395633698
54,0.949256956577301,0.14365072548389435,0.9576988220214844,0.10715141147375107
55,0.9485321044921875,0.14145834743976593,0.961082935333252,0.10567767173051834
56,0.9463573694229126,0.144521102309227,0.9576988220214844,0.10947296768426895
57,0.9469010233879089,0.14407090842723846,0.9576988220214844,0.10435206443071365
58,0.9488945007324219,0.13586832582950592,0.9576988220214844,0.10932992398738861
59,0.9532439112663269,0.13104048371315002,0.9602369070053101,0.10805097967386246
60,0.9485321044921875,0.13710355758666992,0.962774932384491,0.09830271452665329
61,0.9532439112663269,0.13142609596252441,0.9602369070053101,0.10247034579515457
62,0.951250433921814,0.13918443024158478,0.961082935333252,0.10067339986562729
63,0.951250433921814,0.12829333543777466,0.9568527936935425,0.10229827463626862
64,0.9545124769210815,0.12331486493349075,0.962774932384491,0.09907454997301102
65,0.9527002573013306,0.12588004767894745,0.9560067653656006,0.1111973375082016
66,0.9514316916465759,0.13066954910755157,0.9653130173683167,0.09986758977174759
67,0.953606367111206,0.11986402422189713,0.9593908786773682,0.09894624352455139
68,0.9546937346458435,0.13022087514400482,0.9560067653656006,0.10802308470010757
69,0.9534251689910889,0.1176515594124794,0.961082935333252,0.09968592971563339
70,0.953787624835968,0.12124588340520859,0.9568527936935425,0.10761108994483948
71,0.9561435580253601,0.12142264097929001,0.962774932384491,0.10112740844488144
72,0.9563247561454773,0.11637027561664581,0.9644669890403748,0.0984480008482933
73,0.9532439112663269,0.11943285167217255,0.9568527936935425,0.11008180677890778
74,0.9545124769210815,0.12099574506282806,0.9636209607124329,0.10484006255865097
75,0.9590431451797485,0.11870790272951126,0.9602369070053101,0.10331926494836807
76,0.955781102180481,0.11969964951276779,0.9560067653656006,0.11429888010025024
77,0.953606367111206,0.11818630993366241,0.9593908786773682,0.10370577126741409
78,0.955781102180481,0.12261499464511871,0.961082935333252,0.09995751827955246
79,0.9603117108345032,0.1095728799700737,0.961082935333252,0.09878125786781311
