epoch,accuracy,loss,val_accuracy,val_loss
0,0.4354838728904724,1.9712779521942139,0.6285955905914307,1.1676520109176636
1,0.6516854166984558,1.0996181964874268,0.8079526424407959,0.6594387888908386
2,0.7633200287818909,0.7382610440254211,0.8950930833816528,0.42262962460517883
3,0.8238492012023926,0.5667373538017273,0.9255499243736267,0.3047526776790619
4,0.8591881394386292,0.45890021324157715,0.9407783150672913,0.2352011501789093
5,0.8696991801261902,0.39967164397239685,0.9340101480484009,0.21165330708026886
6,0.8892714977264404,0.35235467553138733,0.9467005133628845,0.18196704983711243
7,0.8992388844490051,0.31903043389320374,0.9416243433952332,0.17945827543735504
8,0.9008699059486389,0.30152562260627747,0.9560067653656006,0.16006015241146088
9,0.9048568606376648,0.28437405824661255,0.9500846266746521,0.15050795674324036
10,0.9188111424446106,0.24878239631652832,0.9517766237258911,0.1481221318244934
11,0.9166364669799805,0.25566723942756653,0.9467005133628845,0.14462321996688843
12,0.9182674884796143,0.23591244220733643,0.9534686803817749,0.13661418855190277
13,0.9247915744781494,0.22682906687259674,0.9551607370376587,0.1300947219133377
14,0.9296846389770508,0.21212130784988403,0.9543147087097168,0.13381265103816986
15,0.9322218298912048,0.19726593792438507,0.952622652053833,0.12238318473100662
16,0.9258789420127869,0.20291563868522644,0.9458544850349426,0.12590166926383972
17,0.9358463287353516,0.1786753386259079,0.961082935333252,0.11049652099609375
18,0.9340340495109558,0.18304845690727234,0.9551607370376587,0.11633182317018509
19,0.9374773502349854,0.18192678689956665,0.9585448503494263,0.11678191274404526
20,0.9423704147338867,0.16349630057811737,0.9585448503494263,0.11202387511730194
21,0.9432765245437622,0.1751663088798523,0.952622652053833,0.11217042803764343
22,0.9391083717346191,0.16802851855754852,0.952622652053833,0.10810025036334991
23,0.9400144815444946,0.161936417222023,0.9585448503494263,0.11384834349155426
24,0.9420079588890076,0.16411715745925903,0.9593908786773682,0.11427659541368484
25,0.944907546043396,0.1507541984319687,0.9576988220214844,0.1142602264881134
26,0.9440014362335205,0.15698792040348053,0.9483925700187683,0.11343230307102203
27,0.9463573694229126,0.14687228202819824,0.962774932384491,0.09958399832248688
28,0.9465386271476746,0.14764347672462463,0.961082935333252,0.09808341413736343
29,0.9501631259918213,0.14420421421527863,0.962774932384491,0.09568971395492554
30,0.949438214302063,0.14452114701271057,0.9517766237258911,0.10604065656661987
31,0.9508879780769348,0.13551455736160278,0.9576988220214844,0.10540691763162613
32,0.9532439112663269,0.13165725767612457,0.9686971306800842,0.08502513915300369
33,0.949256956577301,0.13348481059074402,0.961082935333252,0.09437915682792664
34,0.9579557776451111,0.11993403732776642,0.961082935333252,0.10241903364658356
35,0.955599844455719,0.1332831084728241,0.9653130173683167,0.09253036975860596
36,0.9548749327659607,0.12541761994361877,0.970389187335968,0.08853720873594284
37,0.9577745795249939,0.12417551875114441,0.9602369070053101,0.09285320341587067
38,0.9565059542655945,0.12564636766910553,0.970389187335968,0.08219308406114578
